week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,act_in_vehicle_sum_10_17_t-7,act_on_bike_sum_10_17_t-7,act_on_foot_sum_10_17_t-7,act_running_sum_10_17_t-7,act_still_sum_10_17_t-7,act_tilting_sum_10_17_t-7,act_unknown_sum_10_17_t-7,act_walking_sum_10_17_t-7,step_sum_10_17_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,act_in_vehicle_sum_10_17_t-6,act_on_bike_sum_10_17_t-6,act_on_foot_sum_10_17_t-6,act_running_sum_10_17_t-6,act_still_sum_10_17_t-6,act_tilting_sum_10_17_t-6,act_unknown_sum_10_17_t-6,act_walking_sum_10_17_t-6,step_sum_10_17_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,act_in_vehicle_sum_10_17_t-5,act_on_bike_sum_10_17_t-5,act_on_foot_sum_10_17_t-5,act_running_sum_10_17_t-5,act_still_sum_10_17_t-5,act_tilting_sum_10_17_t-5,act_unknown_sum_10_17_t-5,act_walking_sum_10_17_t-5,step_sum_10_17_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,act_in_vehicle_sum_10_17_t-4,act_on_bike_sum_10_17_t-4,act_on_foot_sum_10_17_t-4,act_running_sum_10_17_t-4,act_still_sum_10_17_t-4,act_tilting_sum_10_17_t-4,act_unknown_sum_10_17_t-4,act_walking_sum_10_17_t-4,step_sum_10_17_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,act_in_vehicle_sum_10_17_t-3,act_on_bike_sum_10_17_t-3,act_on_foot_sum_10_17_t-3,act_running_sum_10_17_t-3,act_still_sum_10_17_t-3,act_tilting_sum_10_17_t-3,act_unknown_sum_10_17_t-3,act_walking_sum_10_17_t-3,step_sum_10_17_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,act_in_vehicle_sum_10_17_t-2,act_on_bike_sum_10_17_t-2,act_on_foot_sum_10_17_t-2,act_running_sum_10_17_t-2,act_still_sum_10_17_t-2,act_tilting_sum_10_17_t-2,act_unknown_sum_10_17_t-2,act_walking_sum_10_17_t-2,step_sum_10_17_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,act_in_vehicle_sum_10_17_t-1,act_on_bike_sum_10_17_t-1,act_on_foot_sum_10_17_t-1,act_running_sum_10_17_t-1,act_still_sum_10_17_t-1,act_tilting_sum_10_17_t-1,act_unknown_sum_10_17_t-1,act_walking_sum_10_17_t-1,step_sum_10_17_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,act_in_vehicle_sum_10_17_t-0,act_on_bike_sum_10_17_t-0,act_on_foot_sum_10_17_t-0,act_running_sum_10_17_t-0,act_still_sum_10_17_t-0,act_tilting_sum_10_17_t-0,act_unknown_sum_10_17_t-0,act_walking_sum_10_17_t-0,step_sum_10_17_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,act_in_vehicle_sum_10_17_mean,act_on_bike_sum_10_17_mean,act_on_foot_sum_10_17_mean,act_running_sum_10_17_mean,act_still_sum_10_17_mean,act_tilting_sum_10_17_mean,act_unknown_sum_10_17_mean,act_walking_sum_10_17_mean,step_sum_10_17_mean,week_std,is_weekend_std,is_holiday_std,season_std,act_in_vehicle_sum_10_17_std,act_on_bike_sum_10_17_std,act_on_foot_sum_10_17_std,act_running_sum_10_17_std,act_still_sum_10_17_std,act_tilting_sum_10_17_std,act_unknown_sum_10_17_std,act_walking_sum_10_17_std,step_sum_10_17_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,act_in_vehicle_sum_10_17_skew,act_on_bike_sum_10_17_skew,act_on_foot_sum_10_17_skew,act_running_sum_10_17_skew,act_still_sum_10_17_skew,act_tilting_sum_10_17_skew,act_unknown_sum_10_17_skew,act_walking_sum_10_17_skew,step_sum_10_17_skew,target,anomaly,week_t-7_encoded,is_weekend_t-7_encoded,is_holiday_t-7_encoded,season_t-7_encoded,act_in_vehicle_sum_10_17_t-7_encoded,act_on_bike_sum_10_17_t-7_encoded,act_on_foot_sum_10_17_t-7_encoded,act_running_sum_10_17_t-7_encoded,act_still_sum_10_17_t-7_encoded,act_tilting_sum_10_17_t-7_encoded,act_unknown_sum_10_17_t-7_encoded,act_walking_sum_10_17_t-7_encoded,step_sum_10_17_t-7_encoded,week_t-6_encoded,is_weekend_t-6_encoded,is_holiday_t-6_encoded,season_t-6_encoded,act_in_vehicle_sum_10_17_t-6_encoded,act_on_bike_sum_10_17_t-6_encoded,act_on_foot_sum_10_17_t-6_encoded,act_running_sum_10_17_t-6_encoded,act_still_sum_10_17_t-6_encoded,act_tilting_sum_10_17_t-6_encoded,act_unknown_sum_10_17_t-6_encoded,act_walking_sum_10_17_t-6_encoded,step_sum_10_17_t-6_encoded,week_t-5_encoded,is_weekend_t-5_encoded,is_holiday_t-5_encoded,season_t-5_encoded,act_in_vehicle_sum_10_17_t-5_encoded,act_on_bike_sum_10_17_t-5_encoded,act_on_foot_sum_10_17_t-5_encoded,act_running_sum_10_17_t-5_encoded,act_still_sum_10_17_t-5_encoded,act_tilting_sum_10_17_t-5_encoded,act_unknown_sum_10_17_t-5_encoded,act_walking_sum_10_17_t-5_encoded,step_sum_10_17_t-5_encoded,week_t-4_encoded,is_weekend_t-4_encoded,is_holiday_t-4_encoded,season_t-4_encoded,act_in_vehicle_sum_10_17_t-4_encoded,act_on_bike_sum_10_17_t-4_encoded,act_on_foot_sum_10_17_t-4_encoded,act_running_sum_10_17_t-4_encoded,act_still_sum_10_17_t-4_encoded,act_tilting_sum_10_17_t-4_encoded,act_unknown_sum_10_17_t-4_encoded,act_walking_sum_10_17_t-4_encoded,step_sum_10_17_t-4_encoded,week_t-3_encoded,is_weekend_t-3_encoded,is_holiday_t-3_encoded,season_t-3_encoded,act_in_vehicle_sum_10_17_t-3_encoded,act_on_bike_sum_10_17_t-3_encoded,act_on_foot_sum_10_17_t-3_encoded,act_running_sum_10_17_t-3_encoded,act_still_sum_10_17_t-3_encoded,act_tilting_sum_10_17_t-3_encoded,act_unknown_sum_10_17_t-3_encoded,act_walking_sum_10_17_t-3_encoded,step_sum_10_17_t-3_encoded,week_t-2_encoded,is_weekend_t-2_encoded,is_holiday_t-2_encoded,season_t-2_encoded,act_in_vehicle_sum_10_17_t-2_encoded,act_on_bike_sum_10_17_t-2_encoded,act_on_foot_sum_10_17_t-2_encoded,act_running_sum_10_17_t-2_encoded,act_still_sum_10_17_t-2_encoded,act_tilting_sum_10_17_t-2_encoded,act_unknown_sum_10_17_t-2_encoded,act_walking_sum_10_17_t-2_encoded,step_sum_10_17_t-2_encoded,week_t-1_encoded,is_weekend_t-1_encoded,is_holiday_t-1_encoded,season_t-1_encoded,act_in_vehicle_sum_10_17_t-1_encoded,act_on_bike_sum_10_17_t-1_encoded,act_on_foot_sum_10_17_t-1_encoded,act_running_sum_10_17_t-1_encoded,act_still_sum_10_17_t-1_encoded,act_tilting_sum_10_17_t-1_encoded,act_unknown_sum_10_17_t-1_encoded,act_walking_sum_10_17_t-1_encoded,step_sum_10_17_t-1_encoded,week_t-0_encoded,is_weekend_t-0_encoded,is_holiday_t-0_encoded,season_t-0_encoded,act_in_vehicle_sum_10_17_t-0_encoded,act_on_bike_sum_10_17_t-0_encoded,act_on_foot_sum_10_17_t-0_encoded,act_running_sum_10_17_t-0_encoded,act_still_sum_10_17_t-0_encoded,act_tilting_sum_10_17_t-0_encoded,act_unknown_sum_10_17_t-0_encoded,act_walking_sum_10_17_t-0_encoded,step_sum_10_17_t-0_encoded,week_mean_encoded,is_weekend_mean_encoded,is_holiday_mean_encoded,season_mean_encoded,act_in_vehicle_sum_10_17_mean_encoded,act_on_bike_sum_10_17_mean_encoded,act_on_foot_sum_10_17_mean_encoded,act_running_sum_10_17_mean_encoded,act_still_sum_10_17_mean_encoded,act_tilting_sum_10_17_mean_encoded,act_unknown_sum_10_17_mean_encoded,act_walking_sum_10_17_mean_encoded,step_sum_10_17_mean_encoded,week_std_encoded,is_weekend_std_encoded,is_holiday_std_encoded,season_std_encoded,act_in_vehicle_sum_10_17_std_encoded,act_on_bike_sum_10_17_std_encoded,act_on_foot_sum_10_17_std_encoded,act_running_sum_10_17_std_encoded,act_still_sum_10_17_std_encoded,act_tilting_sum_10_17_std_encoded,act_unknown_sum_10_17_std_encoded,act_walking_sum_10_17_std_encoded,step_sum_10_17_std_encoded,week_skew_encoded,is_weekend_skew_encoded,is_holiday_skew_encoded,season_skew_encoded,act_in_vehicle_sum_10_17_skew_encoded,act_on_bike_sum_10_17_skew_encoded,act_on_foot_sum_10_17_skew_encoded,act_running_sum_10_17_skew_encoded,act_still_sum_10_17_skew_encoded,act_tilting_sum_10_17_skew_encoded,act_unknown_sum_10_17_skew_encoded,act_walking_sum_10_17_skew_encoded,step_sum_10_17_skew_encoded,anomaly_encoded
6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,3163.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,519.0,5.0,0.0,1.0,4.0,5118.0,628.0,0.0,0.0,16423.0,0.0,0.0,6631.0,3430.0,6.0,1.0,1.0,4.0,9583.0,0.0,0.0,0.0,15941.0,0.0,0.0,3276.0,1563.0,4.25,0.375,1.0,4.0,1837.625,78.5,0.0,0.0,11245.5,0.0,0.0,1238.375,1357.5,2.1213203435596424,0.5175491695067657,0.0,0.0,3605.806584524467,222.03152929257595,0.0,0.0,12934.009697581909,0.0,0.0,2462.1058313971803,1272.9933228418756,-0.3142696805273544,0.6440611887195306,0.0,0.0,1.8799679766735775,2.8284271247461903,0.0,0.0,0.4730001649249657,0.0,0.0,1.9638877038823892,1.0107831085763326,0.0,-1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,0,1,1,1,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,28325.0,0.0,0.0,475.0,451.0,7.0,1.0,0.0,4.0,761.0,229.0,0.0,2.0,25600.0,0.0,0.0,2208.0,1240.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,26403.0,0.0,0.0,2386.0,2182.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,46.0,25840.0,0.0,0.0,2914.0,3496.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27196.0,0.0,0.0,1604.0,1351.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26685.0,0.0,0.0,2115.0,2662.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,36.0,26429.0,0.0,0.0,2335.0,1704.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,27765.0,0.0,0.0,1032.0,276.0,4.25,0.375,0.0,4.0,95.125,28.625,0.0,12.25,26780.375,0.0,0.0,1883.625,1670.25,2.1213203435596424,0.5175491695067657,0.0,0.0,269.05413024148135,80.96372644585969,0.0,18.304956393595383,932.0223690601912,0.0,0.0,798.5903540435663,1088.7409176265423,-0.3142696805273544,0.6440611887195306,0.0,0.0,2.82842712474619,2.82842712474619,0.0,1.380552011059982,0.5028784046769057,0.0,0.0,-0.7761774072241897,0.3778963556489282,-5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27034.0,0.0,0.0,1766.0,1933.0,5.0,0.0,0.0,4.0,22664.0,0.0,0.0,13.0,3410.0,0.0,0.0,2713.0,2528.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,26631.0,0.0,0.0,2169.0,1637.0,7.0,1.0,0.0,4.0,12446.0,0.0,0.0,0.0,14410.0,0.0,0.0,1944.0,1540.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,25167.0,0.0,0.0,3613.0,3974.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,25620.0,0.0,0.0,3178.0,2831.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,26084.0,0.0,0.0,2714.0,2554.0,4.0,0.0,0.0,4.0,1292.0,506.0,0.0,3.0,25072.0,0.0,0.0,1927.0,2143.0,4.0,0.25,0.0,4.0,4550.25,63.25,0.0,5.0,21678.5,0.0,0.0,2503.0,2392.5,2.0,0.4629100498862757,0.0,0.0,8490.25387051025,178.89801564019652,0.0,7.4258236676383005,8438.069752191976,0.0,0.0,662.821673927891,784.5648475428911,0.0,1.4401645996461911,0.0,0.0,1.8455382283967048,2.8284271247461903,0.0,1.6048183984667594,-1.895111728815283,0.0,0.0,0.5824701020626262,1.1371941525350846,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28494.0,0.0,0.0,306.0,106.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27073.0,0.0,0.0,1727.0,2479.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,27715.0,0.0,0.0,1085.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,27160.0,0.0,0.0,1640.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22077.0,0.0,0.0,6723.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,27394.0,0.0,0.0,1403.0,1269.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26068.0,0.0,0.0,2732.0,2652.0,4.0,0.0,0.0,4.0,14527.0,0.0,0.0,0.0,11974.0,0.0,0.0,2299.0,206.0,4.0,0.25,0.0,4.0,1815.875,0.0,0.0,0.375,24744.375,0.0,0.0,2239.375,839.0,2.0,0.4629100498862757,0.0,0.0,5136.070105148488,0.0,0.0,1.0606601717798212,5517.658689219032,0.0,0.0,1954.5167424272863,1147.121241568276,0.0,1.4401645996461911,0.0,0.0,2.8284271247461903,0.0,0.0,2.8284271247461903,-2.239489302226152,0.0,0.0,2.0549782811261257,1.0133387506218376,-4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.0,0.0,0.0,1.0,245.0,973.0,0.0,43.0,20766.0,0.0,0.0,6773.0,3833.0,6.0,1.0,0.0,1.0,1287.0,4024.0,0.0,2.0,20545.0,0.0,0.0,2942.0,2203.0,7.0,1.0,0.0,1.0,8699.0,0.0,0.0,0.0,17817.0,0.0,0.0,2284.0,682.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,26663.0,0.0,0.0,2031.0,2858.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,26916.0,0.0,0.0,1876.0,1597.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,25380.0,0.0,0.0,3412.0,3046.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,25435.0,0.0,0.0,3362.0,3739.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24360.0,0.0,0.0,4440.0,3526.0,4.125,0.25,0.0,1.0,1278.875,624.625,0.0,21.25,23485.25,0.0,0.0,3390.0,2685.5,2.03100960115899,0.4629100498862757,0.0,0.0,3030.908041094521,1415.1251269764098,0.0,37.05883353341201,3342.227219342558,0.0,0.0,1608.5252340487011,1116.3989302344262,-0.2238027108715141,1.4401645996461911,0.0,0.0,2.715729753657384,2.544862485454992,0.0,2.177987707283607,-0.7157379069041864,0.0,0.0,1.485241259234756,-0.8375312680425087,15.0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,24807.0,0.0,0.0,3985.0,9830.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25709.0,0.0,0.0,3091.0,1077.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,26786.0,0.0,0.0,2001.0,2339.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,25780.0,0.0,0.0,2971.0,3134.0,6.0,1.0,0.0,2.0,773.0,176.0,0.0,152.0,19177.0,0.0,0.0,8522.0,4805.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,27807.0,0.0,0.0,993.0,168.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,20323.0,0.0,0.0,8474.0,6010.0,2.0,0.0,0.0,2.0,13895.0,0.0,0.0,14.0,10436.0,0.0,0.0,4455.0,3351.0,3.75,0.25,0.0,2.0,1833.5,22.0,0.0,29.875,22603.125,0.0,0.0,4311.5,3839.25,2.1213203435596424,0.4629100498862757,0.0,0.0,4881.08266678613,62.22539674441618,0.0,51.82784000901446,5783.585774475407,0.0,0.0,2798.4517147880183,3061.944561875672,0.3142696805273544,1.4401645996461911,0.0,0.0,2.811534713474108,2.8284271247461903,0.0,2.37577698511544,-1.5422825280419834,0.0,0.0,0.8137563257291003,1.0067525912598254,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.0,1.0,0.0,3.0,450.0,0.0,0.0,186.0,25521.0,0.0,0.0,2643.0,2275.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,26385.0,0.0,0.0,2375.0,2505.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,26254.0,0.0,0.0,2543.0,1475.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,25352.0,0.0,0.0,3425.0,3017.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26047.0,0.0,0.0,2753.0,2589.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,328.0,22205.0,0.0,0.0,6267.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,36.0,27204.0,0.0,0.0,1560.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,60.0,26015.0,0.0,0.0,2725.0,0.0,4.375,0.375,0.0,3.0,56.25,0.0,0.0,84.5,25622.875,0.0,0.0,3036.375,1482.625,2.2638462845343543,0.5175491695067657,0.0,0.0,159.0990257669732,0.0,0.0,114.69960767151734,1491.804988931194,0.0,0.0,1403.0826202635803,1300.8826605149948,-0.2262499558606612,0.6440611887195306,0.0,0.0,2.82842712474619,0.0,0.0,1.7531934862673677,-2.017491118643213,0.0,0.0,2.0712033322841754,-0.2807130741391605,8.0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,25297.0,0.0,0.0,3472.0,52.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,26813.0,0.0,0.0,1972.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,25425.0,0.0,0.0,3365.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,22568.0,0.0,0.0,6229.0,5794.0,7.0,1.0,0.0,3.0,955.0,0.0,0.0,174.0,22200.0,0.0,0.0,5471.0,29668.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,116.0,24240.0,0.0,0.0,4444.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,25431.0,0.0,0.0,3352.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,24889.0,0.0,0.0,3891.0,0.0,3.875,0.25,0.0,3.0,119.375,0.0,0.0,48.25,24607.875,0.0,0.0,4024.5,4439.25,2.03100960115899,0.4629100498862757,0.0,0.0,337.64348801657644,0.0,0.0,62.21104633193598,1551.7737719415527,0.0,0.0,1339.0398479080875,10393.046023320456,0.2238027108715141,1.4401645996461911,0.0,0.0,2.8284271247461903,0.0,0.0,1.6264473424084955,-0.5262160620307547,0.0,0.0,0.3494826928039807,2.6364540882670355,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,22568.0,0.0,0.0,6229.0,5794.0,7.0,1.0,0.0,3.0,955.0,0.0,0.0,174.0,22200.0,0.0,0.0,5471.0,29668.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,116.0,24240.0,0.0,0.0,4444.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,25431.0,0.0,0.0,3352.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,24889.0,0.0,0.0,3891.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,93.0,26387.0,0.0,0.0,2320.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,24673.0,0.0,0.0,4076.0,1810.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,22934.0,0.0,0.0,5861.0,6756.0,4.25,0.375,0.0,3.0,119.375,0.0,0.0,59.875,24165.25,0.0,0.0,4455.5,5503.5,2.1213203435596424,0.5175491695067657,0.0,0.0,337.64348801657644,0.0,0.0,62.134502722492506,1476.2355357946296,0.0,0.0,1330.5669038850642,10144.47209074972,-0.3142696805273544,0.6440611887195306,0.0,0.0,2.8284271247461903,0.0,0.0,0.9587452440810972,-0.0015633578596351,0.0,0.0,-0.1548498432099375,2.443972797870471,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
