week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,unlock_duration_hr_10_t-7,unlock_num_hr_10_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,unlock_duration_hr_10_t-6,unlock_num_hr_10_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,unlock_duration_hr_10_t-5,unlock_num_hr_10_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,unlock_duration_hr_10_t-4,unlock_num_hr_10_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,unlock_duration_hr_10_t-3,unlock_num_hr_10_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,unlock_duration_hr_10_t-2,unlock_num_hr_10_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,unlock_duration_hr_10_t-1,unlock_num_hr_10_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,unlock_duration_hr_10_t-0,unlock_num_hr_10_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,unlock_duration_hr_10_mean,unlock_num_hr_10_mean,week_std,is_weekend_std,is_holiday_std,season_std,unlock_duration_hr_10_std,unlock_num_hr_10_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,unlock_duration_hr_10_skew,unlock_num_hr_10_skew,target
6.0,1.0,0.0,3.0,,,7.0,1.0,0.0,3.0,,,1.0,0.0,0.0,3.0,,,2.0,0.0,0.0,3.0,,,3.0,0.0,0.0,3.0,,,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,396.214,1.0,4.25,0.375,0.0,3.0,132.07133333333334,0.3333333333333333,2.1213203435596424,0.5175491695067657,0.0,0.0,228.75425955669834,0.5773502691896258,-0.31426968052735443,0.6440611887195306,0.0,0.0,1.7320508075688767,1.732050807568878,3.0
6.0,1.0,1.0,4.0,20.105,1.0,7.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,749.627,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,183.839,2.0,5.0,0.0,0.0,4.0,155.221,4.0,6.0,1.0,0.0,4.0,0.0,0.0,4.25,0.375,0.75,4.0,138.599,1.25,2.1213203435596424,0.5175491695067657,0.4629100498862757,0.0,258.1687500476052,1.5811388300841898,-0.31426968052735443,0.6440611887195306,-1.4401645996461911,0.0,2.3900709002931864,0.9035079029052513,0.0
4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,4.0,,,7.0,1.0,0.0,4.0,,,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,630.56,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.25,0.0,4.0,105.09333333333332,0.5,2.0,0.4629100498862757,0.0,0.0,257.4250420348934,1.224744871391589,0.0,1.4401645996461911,0.0,0.0,2.449489742783178,2.449489742783178,6.0
3.0,0.0,0.0,1.0,0.93,3.0,4.0,0.0,0.0,1.0,209.957,1.0,5.0,0.0,0.0,1.0,800.369,2.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1830.044,3.0,2.0,0.0,0.0,1.0,210.58,2.0,3.0,0.0,0.0,1.0,210.395,3.0,3.875,0.25,0.0,1.0,407.78437500000007,1.75,2.03100960115899,0.4629100498862757,0.0,0.0,631.5558571968884,1.2817398889233114,0.2238027108715141,1.4401645996461911,0.0,0.0,2.0502255781828636,-0.4748979550642137,0.0
6.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,242.548,6.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.446,4.0,4.0,0.0,0.0,1.0,219.503,5.0,5.0,0.0,0.0,1.0,0.05,1.0,6.0,1.0,0.0,1.0,0.0,0.0,4.25,0.375,0.0,1.0,58.443375,2.0,2.1213203435596424,0.5175491695067657,0.0,0.0,106.71439592125931,2.5634797778466227,-0.31426968052735443,0.6440611887195306,0.0,0.0,1.4532046015276308,0.7462682151009072,-13.0
2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.446,4.0,4.0,0.0,0.0,1.0,219.503,5.0,5.0,0.0,0.0,1.0,0.05,1.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,93.909,4.0,2.0,0.0,0.0,1.0,350.308,6.0,3.75,0.25,0.0,1.0,83.652,2.5,2.1213203435596424,0.4629100498862757,0.0,0.0,132.96861430857606,2.5071326821120348,0.31426968052735443,1.4401645996461911,0.0,0.0,1.511044328617386,0.18130091709487856,3.0
5.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,516.401,6.0,2.0,0.0,0.0,2.0,0.1,2.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,74.241,2.0,5.0,0.0,0.0,2.0,0.0,0.0,4.125,0.25,0.0,2.0,73.84275,1.25,2.03100960115899,0.4629100498862757,0.0,0.0,180.6969503503824,2.1213203435596424,-0.2238027108715141,1.4401645996461911,0.0,0.0,2.7203924174005083,1.9604441975754017,4.0
6.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,1410.317,1.0,1.0,0.0,0.0,2.0,2603.769,5.0,2.0,0.0,0.0,2.0,663.915,2.0,3.0,0.0,0.0,2.0,703.987,1.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,3426.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,4.25,0.375,0.0,2.0,1100.9985000000001,1.25,2.1213203435596424,0.5175491695067657,0.0,0.0,1295.3147600501256,1.6690459207925603,-0.31426968052735443,0.6440611887195306,0.0,0.0,1.0378161828921666,1.9356982276647445,7.0
2.0,0.0,0.0,2.0,399.152,3.0,3.0,0.0,0.0,2.0,1949.272,2.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,162.361,2.0,6.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1403.18,6.0,2.0,0.0,0.0,2.0,757.088,4.0,3.75,0.25,0.0,2.0,583.881625,2.125,2.1213203435596424,0.4629100498862757,0.0,0.0,736.798002891263,2.1671244937540095,0.31426968052735443,1.4401645996461911,0.0,0.0,1.1535002097266824,0.6860205860318609,-3.0
6.0,1.0,0.0,3.0,42.215,3.0,7.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,4.25,0.375,0.0,3.0,5.276875,0.375,2.1213203435596424,0.5175491695067657,0.0,0.0,14.925256383895052,1.0606601717798212,-0.31426968052735443,0.6440611887195306,0.0,0.0,2.82842712474619,2.8284271247461903,-6.0
