week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,unlock_duration_hr_4_t-7,unlock_num_hr_4_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,unlock_duration_hr_4_t-6,unlock_num_hr_4_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,unlock_duration_hr_4_t-5,unlock_num_hr_4_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,unlock_duration_hr_4_t-4,unlock_num_hr_4_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,unlock_duration_hr_4_t-3,unlock_num_hr_4_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,unlock_duration_hr_4_t-2,unlock_num_hr_4_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,unlock_duration_hr_4_t-1,unlock_num_hr_4_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,unlock_duration_hr_4_t-0,unlock_num_hr_4_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,unlock_duration_hr_4_mean,unlock_num_hr_4_mean,week_std,is_weekend_std,is_holiday_std,season_std,unlock_duration_hr_4_std,unlock_num_hr_4_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,unlock_duration_hr_4_skew,unlock_num_hr_4_skew,target
4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,47.111,1.0,6.0,1.0,0.0,3.0,412.683,5.0,7.0,1.0,0.0,3.0,10.446,1.0,1.0,0.0,0.0,3.0,46.433,1.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,46.295,1.0,5.0,0.0,0.0,3.0,0.0,0.0,4.375,0.25,0.0,3.0,70.37100000000001,1.125,1.8468119248354136,0.4629100498862757,0.0,0.0,140.06042222249246,1.6420805617960927,-0.5528134157288099,1.4401645996461911,0.0,0.0,2.690556934474299,2.3189769786340158,3.0
7.0,1.0,0.0,3.0,10.446,1.0,1.0,0.0,0.0,3.0,46.433,1.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,46.295,1.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,3.0,21.151,2.0,3.0,0.0,0.0,3.0,0.0,0.0,4.5,0.375,0.0,3.0,15.540625,0.625,2.138089935299395,0.5175491695067657,0.0,0.0,20.43682260694791,0.7440238091428449,-0.29231698334171413,0.6440611887195306,0.0,0.0,0.9729798446475557,0.8237682964911416,1.0
5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,3.0,21.151,2.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,21.167,2.0,5.0,0.0,0.0,3.0,76.417,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.375,0.25,0.0,3.0,14.841875,0.875,1.685018016012207,0.4629100498862757,0.0,0.0,26.65310100123704,1.246423454758225,0.16796192398840085,1.4401645996461911,0.0,0.0,2.1892454561256063,0.8945134372105534,-5.0
3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,21.167,2.0,5.0,0.0,0.0,3.0,76.417,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,4.0,0.125,0.0,3.0,12.198,0.625,1.3093073414159542,0.3535533905932738,0.0,0.0,26.984837398594262,1.1877349391654208,0.0,2.8284271247461903,0.0,0.0,2.46870610533436,1.6519050267514583,3.0
1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,784.136,11.0,4.0,0.0,0.0,3.0,1156.524,15.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.625,0.0,0.0,3.0,242.58249999999998,3.25,1.407885953173359,0.0,0.0,0.0,460.0693852363079,6.112048990080401,0.4799221656787685,0.0,0.0,0.0,1.636360953638187,1.5697921085191273,0.0
5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1078.692,23.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,20.824,2.0,7.0,1.0,0.0,3.0,1565.241,6.0,4.125,0.25,0.0,3.0,333.094625,3.875,2.03100960115899,0.4629100498862757,0.0,0.0,624.0848413351088,8.007808689023483,-0.2238027108715141,1.4401645996461911,0.0,0.0,1.6220128604667474,2.487998956265192,3.0
3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1078.692,23.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,3.0,20.824,2.0,7.0,1.0,0.0,3.0,1565.241,6.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,10.379,1.0,3.875,0.25,0.375,3.0,334.392,4.0,2.03100960115899,0.4629100498862757,0.5175491695067657,0.0,623.3037672928253,7.946247991527646,0.2238027108715141,1.4401645996461911,0.6440611887195306,0.0,1.622426028894664,2.4964113998894413,-2.0
7.0,1.0,0.0,3.0,1565.241,6.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,10.379,1.0,4.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,32.984,4.0,6.0,1.0,1.0,3.0,21.185,2.0,7.0,1.0,1.0,3.0,21.103,2.0,4.375,0.375,0.875,3.0,206.36149999999998,1.875,2.2638462845343543,0.5175491695067657,0.3535533905932738,0.0,549.2057443454138,2.1671244937540095,-0.22624995586066124,0.6440611887195306,-2.8284271247461903,0.0,2.8256419356578952,1.110616447463345,-2.0
3.0,0.0,1.0,3.0,10.379,1.0,4.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,32.984,4.0,6.0,1.0,1.0,3.0,21.185,2.0,7.0,1.0,1.0,3.0,21.103,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,10.381,1.0,3.875,0.25,1.0,3.0,12.004000000000001,1.25,2.03100960115899,0.4629100498862757,0.0,0.0,12.217117756889891,1.3887301496588271,0.2238027108715141,1.4401645996461911,0.0,0.0,0.5811955313354337,1.1201280219470375,1.0
1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,10.381,1.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,6.0,1.0,1.0,4.0,0.0,0.0,7.0,1.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,4.125,0.25,1.0,3.625,1.297625,0.125,2.03100960115899,0.4629100498862757,0.0,0.5175491695067657,3.670237747748775,0.3535533905932738,-0.2238027108715141,1.4401645996461911,0.0,-0.6440611887195306,2.8284271247461907,2.8284271247461903,-1.0
