iter	MAE
0	8.456397336
1	8.335686256
2	8.220018357
3	8.106448253
4	7.997598021
5	7.893823661
6	7.793897648
7	7.69548589
8	7.599790504
9	7.51017338
10	7.423808695
11	7.338761899
12	7.256448421
13	7.179794361
14	7.102842863
15	7.031391452
16	6.959547307
17	6.891751163
18	6.826865912
19	6.760727662
20	6.699603138
21	6.640204703
22	6.583125804
23	6.526469293
24	6.474061479
25	6.422721343
26	6.372803792
27	6.326274444
28	6.279777446
29	6.234241434
30	6.189940431
31	6.149689978
32	6.108206721
33	6.068550416
34	6.031073439
35	5.994087773
36	5.957200556
37	5.9230581
38	5.889221728
39	5.856877822
40	5.825910532
41	5.796099272
42	5.767105864
43	5.739803638
44	5.713463515
45	5.687643675
46	5.662473489
47	5.640295792
48	5.617367122
49	5.595413406
50	5.57519227
51	5.555124798
52	5.535946677
53	5.516904436
54	5.498544659
55	5.480865583
56	5.464162436
57	5.448744582
58	5.432861079
59	5.417919925
60	5.403899732
61	5.390048846
62	5.37663696
63	5.363969224
64	5.351921799
65	5.34002156
66	5.328879511
67	5.317941522
68	5.307525136
69	5.297482575
70	5.287732244
71	5.278924447
72	5.270567319
73	5.262097429
74	5.254041319
75	5.246180038
76	5.238639938
77	5.231219878
78	5.224442286
79	5.217459214
80	5.210342027
81	5.20395056
82	5.197806809
83	5.192301338
84	5.186833823
85	5.181402731
86	5.176310724
87	5.171721985
88	5.166711352
89	5.162297433
90	5.158107787
91	5.1541112
92	5.150300506
93	5.146431166
94	5.142805211
95	5.139053404
96	5.135684564
97	5.13229305
98	5.128877966
99	5.125994598
100	5.122751691
101	5.11969617
102	5.116785915
103	5.113951404
104	5.111036017
105	5.108443138
106	5.10631181
107	5.104186266
108	5.101945744
109	5.099869092
110	5.098011736
111	5.096046467
112	5.094284966
113	5.092461977
114	5.090671269
115	5.088933605
116	5.087326304
117	5.085491813
118	5.08377
119	5.082443721
120	5.080889018
121	5.07919192
122	5.077822734
123	5.07637134
124	5.074753417
125	5.073175
126	5.071915841
127	5.07085713
128	5.069536414
129	5.06837001
130	5.066804861
131	5.065788402
132	5.064582513
133	5.063532716
134	5.062386031
135	5.061480546
136	5.060697825
137	5.059139202
138	5.058052974
139	5.056787842
140	5.055930255
141	5.055050845
142	5.054368043
143	5.053443892
144	5.052597668
145	5.051637921
146	5.050680263
147	5.050000243
148	5.049097183
149	5.048041674
150	5.047192997
151	5.046299879
152	5.045522903
153	5.044745401
154	5.043829603
155	5.043002383
156	5.042332761
157	5.041588282
158	5.04085213
159	5.04010866
160	5.039411643
161	5.038897165
162	5.038473674
163	5.037863526
164	5.037300339
165	5.036760304
166	5.036149039
167	5.035680881
168	5.035165261
169	5.034545349
170	5.033960203
171	5.033219568
172	5.032708018
173	5.032201064
174	5.031664122
175	5.03118957
176	5.030537803
177	5.03004886
178	5.029621139
179	5.029208107
180	5.028864773
181	5.028313703
182	5.027901949
183	5.02745506
184	5.027045688
185	5.026783646
186	5.026477197
187	5.026119639
188	5.02576086
189	5.025473026
190	5.02511968
191	5.024761925
192	5.02447877
193	5.02412572
194	5.023809805
195	5.023548109
196	5.02326143
197	5.023044109
198	5.02280825
199	5.022592458
200	5.022227332
201	5.021869895
202	5.021292949
203	5.02089244
204	5.020647442
205	5.020354628
206	5.020058237
207	5.01971687
208	5.019507234
209	5.019326955
210	5.019065548
211	5.018739549
212	5.018550466
213	5.018296961
214	5.018135405
215	5.017915716
216	5.017584361
217	5.01736244
218	5.017019779
219	5.016817945
220	5.016642628
221	5.016513239
222	5.016323392
223	5.016144129
224	5.015858516
225	5.015714172
226	5.015497072
227	5.015383004
228	5.015225582
229	5.015042502
230	5.014875206
231	5.014763942
232	5.014617985
233	5.014336418
234	5.013916448
235	5.013769366
236	5.013571149
237	5.01316584
238	5.013066673
239	5.012984199
240	5.012607612
241	5.012411861
242	5.012293315
243	5.012103237
244	5.011767758
245	5.01135588
246	5.011217619
247	5.011042779
248	5.010903975
249	5.010810677
250	5.010662547
251	5.010564533
252	5.010454983
253	5.010320514
254	5.010110178
255	5.009971579
256	5.009863704
257	5.009785655
258	5.009632107
259	5.00953748
260	5.009457501
261	5.009270482
262	5.00911807
263	5.009000389
264	5.008832008
265	5.008718778
266	5.008435142
267	5.008155256
268	5.008051966
269	5.00790948
270	5.007777439
271	5.007643546
272	5.007361558
273	5.007130403
274	5.006959241
275	5.006895311
276	5.006774926
277	5.006673375
278	5.006643672
279	5.006487934
280	5.006399483
281	5.0061968
282	5.006090973
283	5.006011291
284	5.005908322
285	5.005838004
286	5.005752839
287	5.005491375
288	5.005399771
289	5.005340516
290	5.005163049
291	5.005114296
292	5.004934591
293	5.004838991
294	5.00476578
295	5.004677455
296	5.004636501
297	5.004567802
298	5.00448364
299	5.004446817
