iter	MAE
0	8.511556743
1	8.402754749
2	8.294632316
3	8.195240513
4	8.094311991
5	7.997998256
6	7.904283103
7	7.814881998
8	7.728146868
9	7.645410721
10	7.564773316
11	7.487365984
12	7.412805684
13	7.337287756
14	7.268331983
15	7.198877472
16	7.131471133
17	7.067542128
18	7.007109557
19	6.946882225
20	6.889097883
21	6.834267744
22	6.779477227
23	6.726750348
24	6.675474524
25	6.62757123
26	6.579814603
27	6.535211582
28	6.492502812
29	6.449627811
30	6.408272745
31	6.367112294
32	6.328804476
33	6.290705382
34	6.255067625
35	6.220084399
36	6.18668884
37	6.154034283
38	6.122688627
39	6.093228881
40	6.064853714
41	6.036225279
42	6.009763692
43	5.983854623
44	5.959089767
45	5.934755902
46	5.913080245
47	5.890963633
48	5.870316765
49	5.850060142
50	5.829293601
51	5.810533356
52	5.791634236
53	5.773731044
54	5.756568951
55	5.74010755
56	5.723963303
57	5.70855556
58	5.694604498
59	5.681796111
60	5.669292248
61	5.657174276
62	5.645511747
63	5.634082946
64	5.623024354
65	5.612748097
66	5.60274652
67	5.593167132
68	5.583798588
69	5.575212911
70	5.566378529
71	5.558226061
72	5.550729777
73	5.542805499
74	5.535588884
75	5.528227134
76	5.521430224
77	5.514214904
78	5.507444521
79	5.501106759
80	5.495830847
81	5.489992525
82	5.48519315
83	5.48009388
84	5.474505762
85	5.469372036
86	5.46486404
87	5.459633141
88	5.455118544
89	5.451012387
90	5.44685733
91	5.442890684
92	5.439176243
93	5.435506153
94	5.431751726
95	5.428572851
96	5.425144049
97	5.421750046
98	5.418247914
99	5.414977876
100	5.412036511
101	5.409255896
102	5.406539655
103	5.4040503
104	5.401197637
105	5.398544421
106	5.396536637
107	5.393877398
108	5.391386831
109	5.388988833
110	5.386648744
111	5.384618832
112	5.383041418
113	5.381112855
114	5.379365811
115	5.377520614
116	5.375943151
117	5.374418238
118	5.372516254
119	5.370926895
120	5.369408595
121	5.368068928
122	5.366810016
123	5.36549854
124	5.364179461
125	5.363023381
126	5.3617416
127	5.360751342
128	5.359899937
129	5.358985243
130	5.358137263
131	5.357360407
132	5.356541935
133	5.355565436
134	5.354750224
135	5.353726147
136	5.353102725
137	5.352392898
138	5.351556314
139	5.350797132
140	5.349854935
141	5.349147388
142	5.348565109
143	5.348064009
144	5.347564695
145	5.346880168
146	5.346449778
147	5.3457842
148	5.345340511
149	5.344644284
150	5.3441914
151	5.343616218
152	5.343103199
153	5.342698927
154	5.342023858
155	5.341315779
156	5.340935854
157	5.340348267
158	5.339744832
159	5.339187104
160	5.338900077
161	5.338396894
162	5.337782463
163	5.337357697
164	5.336920097
165	5.336595792
166	5.336242046
167	5.335815227
168	5.335535444
169	5.335208309
170	5.334808089
171	5.334356772
172	5.334068936
173	5.333689099
174	5.333471104
175	5.333192675
176	5.33296623
177	5.332532432
178	5.33184561
179	5.331272784
180	5.331088501
181	5.330661594
182	5.330419309
183	5.330150507
184	5.329978242
185	5.329747906
186	5.329458404
187	5.329205285
188	5.3289904
189	5.328754457
190	5.328588504
191	5.328133617
192	5.327937816
193	5.327730113
194	5.32732562
195	5.327199974
196	5.326934195
197	5.326582763
198	5.32633354
199	5.326023882
200	5.325897409
201	5.325762569
202	5.325550266
203	5.325275054
204	5.325133864
205	5.325057298
206	5.324742634
207	5.324498425
208	5.324298484
209	5.324107681
210	5.323793126
211	5.323655551
212	5.323535966
213	5.323273512
214	5.323187787
215	5.323018394
216	5.322810157
217	5.32265018
218	5.322549063
219	5.322419672
220	5.322170105
221	5.321888716
222	5.321447321
223	5.321336621
224	5.321084838
225	5.320922821
226	5.320776764
227	5.320571914
228	5.320467223
229	5.320320314
230	5.320256964
231	5.320086132
232	5.320007073
233	5.319733754
234	5.319613426
235	5.319488733
236	5.319247263
237	5.319127961
238	5.318691202
239	5.31852978
240	5.318381042
241	5.318248045
242	5.318162504
243	5.318083668
244	5.317847336
245	5.31759737
246	5.317503307
247	5.317290487
248	5.316946928
249	5.316826464
250	5.316701809
251	5.316596968
252	5.316458765
253	5.316330196
254	5.316167702
255	5.315940141
256	5.315868978
257	5.315672801
258	5.315524705
259	5.315423748
260	5.315334446
261	5.315253645
262	5.315222614
263	5.315125986
264	5.315029222
265	5.314914851
266	5.314725872
267	5.31460343
268	5.314418557
269	5.314324398
270	5.31428219
271	5.314156784
272	5.313987786
273	5.313952887
274	5.31368835
275	5.313635379
276	5.313553457
277	5.313455812
278	5.313403027
279	5.313301155
280	5.31311112
281	5.313046729
282	5.312993707
283	5.312960036
284	5.312806254
285	5.312712322
286	5.312619724
287	5.312446292
288	5.312420159
289	5.312401569
290	5.312362627
291	5.312297184
292	5.312213279
293	5.31217721
294	5.31214084
295	5.312027241
296	5.311751834
297	5.311639728
298	5.311569777
299	5.311100486
