week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,act_in_vehicle_sum_10_17_t-7,act_on_bike_sum_10_17_t-7,act_on_foot_sum_10_17_t-7,act_running_sum_10_17_t-7,act_still_sum_10_17_t-7,act_tilting_sum_10_17_t-7,act_unknown_sum_10_17_t-7,act_walking_sum_10_17_t-7,step_sum_10_17_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,act_in_vehicle_sum_10_17_t-6,act_on_bike_sum_10_17_t-6,act_on_foot_sum_10_17_t-6,act_running_sum_10_17_t-6,act_still_sum_10_17_t-6,act_tilting_sum_10_17_t-6,act_unknown_sum_10_17_t-6,act_walking_sum_10_17_t-6,step_sum_10_17_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,act_in_vehicle_sum_10_17_t-5,act_on_bike_sum_10_17_t-5,act_on_foot_sum_10_17_t-5,act_running_sum_10_17_t-5,act_still_sum_10_17_t-5,act_tilting_sum_10_17_t-5,act_unknown_sum_10_17_t-5,act_walking_sum_10_17_t-5,step_sum_10_17_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,act_in_vehicle_sum_10_17_t-4,act_on_bike_sum_10_17_t-4,act_on_foot_sum_10_17_t-4,act_running_sum_10_17_t-4,act_still_sum_10_17_t-4,act_tilting_sum_10_17_t-4,act_unknown_sum_10_17_t-4,act_walking_sum_10_17_t-4,step_sum_10_17_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,act_in_vehicle_sum_10_17_t-3,act_on_bike_sum_10_17_t-3,act_on_foot_sum_10_17_t-3,act_running_sum_10_17_t-3,act_still_sum_10_17_t-3,act_tilting_sum_10_17_t-3,act_unknown_sum_10_17_t-3,act_walking_sum_10_17_t-3,step_sum_10_17_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,act_in_vehicle_sum_10_17_t-2,act_on_bike_sum_10_17_t-2,act_on_foot_sum_10_17_t-2,act_running_sum_10_17_t-2,act_still_sum_10_17_t-2,act_tilting_sum_10_17_t-2,act_unknown_sum_10_17_t-2,act_walking_sum_10_17_t-2,step_sum_10_17_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,act_in_vehicle_sum_10_17_t-1,act_on_bike_sum_10_17_t-1,act_on_foot_sum_10_17_t-1,act_running_sum_10_17_t-1,act_still_sum_10_17_t-1,act_tilting_sum_10_17_t-1,act_unknown_sum_10_17_t-1,act_walking_sum_10_17_t-1,step_sum_10_17_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,act_in_vehicle_sum_10_17_t-0,act_on_bike_sum_10_17_t-0,act_on_foot_sum_10_17_t-0,act_running_sum_10_17_t-0,act_still_sum_10_17_t-0,act_tilting_sum_10_17_t-0,act_unknown_sum_10_17_t-0,act_walking_sum_10_17_t-0,step_sum_10_17_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,act_in_vehicle_sum_10_17_mean,act_on_bike_sum_10_17_mean,act_on_foot_sum_10_17_mean,act_running_sum_10_17_mean,act_still_sum_10_17_mean,act_tilting_sum_10_17_mean,act_unknown_sum_10_17_mean,act_walking_sum_10_17_mean,step_sum_10_17_mean,week_std,is_weekend_std,is_holiday_std,season_std,act_in_vehicle_sum_10_17_std,act_on_bike_sum_10_17_std,act_on_foot_sum_10_17_std,act_running_sum_10_17_std,act_still_sum_10_17_std,act_tilting_sum_10_17_std,act_unknown_sum_10_17_std,act_walking_sum_10_17_std,step_sum_10_17_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,act_in_vehicle_sum_10_17_skew,act_on_bike_sum_10_17_skew,act_on_foot_sum_10_17_skew,act_running_sum_10_17_skew,act_still_sum_10_17_skew,act_tilting_sum_10_17_skew,act_unknown_sum_10_17_skew,act_walking_sum_10_17_skew,step_sum_10_17_skew,target
7.0,1.0,0.0,3.0,0.0,0.0,0.0,37.0,21319.0,0.0,0.0,7444.0,7628.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26133.0,0.0,0.0,2667.0,2623.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,93.0,22719.0,0.0,0.0,5988.0,8142.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,180.0,21991.0,0.0,0.0,6629.0,5927.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,23750.0,0.0,0.0,5039.0,2945.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21005.0,0.0,0.0,7795.0,6082.0,6.0,1.0,0.0,3.0,1557.0,0.0,0.0,240.0,13494.0,0.0,0.0,13509.0,218.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,25052.0,0.0,0.0,3748.0,1437.0,4.375,0.375,0.0,3.0,194.625,0.0,0.0,70.125,21932.875,0.0,0.0,6602.375,4375.25,2.2638462845343543,0.5175491695067657,0.0,0.0,550.4826291537272,0.0,0.0,93.1963173705301,3849.781271616053,0.0,0.0,3301.278883683889,2954.9413216315675,-0.22624995586066124,0.6440611887195306,0.0,0.0,2.8284271247461903,0.0,0.0,1.1678665382185536,-1.6393825151630146,0.0,0.0,1.2890761999974567,-0.06609773344566386,1.0
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,24385.0,0.0,0.0,4415.0,4309.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,194.0,25060.0,0.0,0.0,3546.0,4177.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25744.0,0.0,0.0,3056.0,2898.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24720.0,0.0,0.0,4080.0,3666.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,24979.0,0.0,0.0,3806.0,3925.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24052.0,0.0,0.0,4748.0,2025.0,5.0,0.0,0.0,3.0,181.0,0.0,0.0,0.0,19768.0,0.0,0.0,8851.0,4602.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,53.0,15740.0,0.0,0.0,13007.0,11955.0,4.25,0.375,0.0,3.0,22.625,0.0,0.0,32.75,23056.0,0.0,0.0,5688.625,4694.625,2.1213203435596424,0.5175491695067657,0.0,0.0,63.99316369738255,0.0,0.0,67.70682599054756,3480.583735935273,0.0,0.0,3458.3156898574607,3050.6069156106346,-0.31426968052735443,0.6440611887195306,0.0,0.0,2.82842712474619,0.0,0.0,2.4668977753800068,-1.737389830677758,0.0,0.0,1.7581291775893304,2.3895433869679987,-3.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24720.0,0.0,0.0,4080.0,3666.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,24979.0,0.0,0.0,3806.0,3925.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24052.0,0.0,0.0,4748.0,2025.0,5.0,0.0,0.0,3.0,181.0,0.0,0.0,0.0,19768.0,0.0,0.0,8851.0,4602.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,53.0,15740.0,0.0,0.0,13007.0,11955.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,235.0,22643.0,0.0,0.0,5922.0,5008.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23547.0,0.0,0.0,5253.0,3834.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,213.0,21928.0,0.0,0.0,6659.0,4379.0,3.75,0.25,0.0,3.0,22.625,0.0,0.0,64.5,22172.125,0.0,0.0,6540.75,4924.25,2.1213203435596424,0.4629100498862757,0.0,0.0,63.99316369738255,0.0,0.0,100.24683821162925,3099.027379102768,0.0,0.0,3069.501576570931,2976.4694210231214,0.31426968052735443,1.4401645996461911,0.0,0.0,2.82842712474619,0.0,0.0,1.3301417722038327,-1.4848788823127974,0.0,0.0,1.5755183509612856,2.3019928613632272,4.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23311.0,0.0,0.0,5489.0,3390.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24619.0,0.0,0.0,4181.0,3620.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25021.0,0.0,0.0,3779.0,2677.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,24872.0,0.0,0.0,3884.0,2864.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,24045.0,0.0,0.0,4755.0,3172.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,26931.0,0.0,0.0,1869.0,893.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,80.0,25640.0,0.0,0.0,3080.0,3379.0,2.0,0.0,0.0,3.0,9467.0,1065.0,0.0,71.0,10368.0,0.0,0.0,7829.0,4005.0,3.75,0.25,0.0,3.0,1183.375,133.125,0.0,24.375,23100.875,0.0,0.0,4358.25,3000.0,2.1213203435596424,0.4629100498862757,0.0,0.0,3347.0899487465226,376.5343609818366,0.0,35.099603172359984,5255.026313309138,0.0,0.0,1768.9489009820816,947.328876367653,0.31426968052735443,1.4401645996461911,0.0,0.0,2.82842712474619,2.8284271247461903,0.0,0.9189316026987336,-2.5920104395850276,0.0,0.0,0.8773994969695937,-1.7963793079793704,-7.0
5.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,24872.0,0.0,0.0,3884.0,2864.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,24045.0,0.0,0.0,4755.0,3172.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,26931.0,0.0,0.0,1869.0,893.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,80.0,25640.0,0.0,0.0,3080.0,3379.0,2.0,0.0,0.0,3.0,9467.0,1065.0,0.0,71.0,10368.0,0.0,0.0,7829.0,4005.0,3.0,0.0,0.0,3.0,2660.0,242.0,0.0,81.0,16215.0,0.0,0.0,9602.0,3053.0,4.0,0.0,0.0,3.0,3988.0,0.0,0.0,19.0,18430.0,0.0,0.0,6363.0,1183.0,5.0,0.0,0.0,3.0,1597.0,0.0,0.0,687.0,15129.0,0.0,0.0,11387.0,5675.0,4.125,0.25,0.0,3.0,2214.0,163.375,0.0,122.75,20203.75,0.0,0.0,6096.125,3028.0,2.03100960115899,0.4629100498862757,0.0,0.0,3293.7142299494394,374.0240395253454,0.0,230.44289655233155,6010.797991947492,0.0,0.0,3316.9759221099484,1516.332323168544,-0.2238027108715141,1.4401645996461911,0.0,0.0,1.831504840331623,2.5747324848585214,0.0,2.709115318483401,-0.46288154188049224,0.0,0.0,0.4186704364559723,0.19169007066078028,-4.0
5.0,0.0,0.0,3.0,1970.0,0.0,0.0,0.0,22820.0,0.0,0.0,4010.0,958.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,24.0,19680.0,0.0,0.0,9096.0,4564.0,7.0,1.0,0.0,3.0,388.0,0.0,0.0,21.0,15135.0,0.0,0.0,13256.0,9436.0,1.0,0.0,1.0,3.0,1133.0,474.0,0.0,0.0,22244.0,0.0,0.0,4949.0,2579.0,2.0,0.0,1.0,3.0,7460.0,2534.0,0.0,38.0,14680.0,0.0,0.0,4088.0,4087.0,3.0,0.0,1.0,3.0,6792.0,0.0,0.0,15.0,14295.0,0.0,0.0,7698.0,2335.0,4.0,0.0,1.0,3.0,6127.0,0.0,0.0,29.0,10570.0,0.0,0.0,12074.0,5878.0,5.0,0.0,1.0,3.0,9174.0,5551.0,0.0,2.0,8275.0,0.0,0.0,5798.0,5165.0,4.125,0.25,0.625,3.0,4130.5,1069.875,0.0,16.125,15962.375,0.0,0.0,7621.125,4375.25,2.03100960115899,0.4629100498862757,0.5175491695067657,0.0,3631.4530739872475,2010.7700328481126,0.0,14.396800239735812,5258.859000024897,0.0,0.0,3580.6685504046786,2609.833040636891,-0.2238027108715141,1.4401645996461911,-0.6440611887195306,0.0,0.1276943063874397,2.0333335138452386,0.0,0.12772311480868462,0.004373960501183964,0.0,0.0,0.6393064227010775,0.8495814397443509,1.0
2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25480.0,0.0,0.0,3320.0,3593.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,39.0,21831.0,0.0,0.0,6930.0,5019.0,4.0,0.0,0.0,4.0,3015.0,0.0,0.0,62.0,14916.0,0.0,0.0,10807.0,6568.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,54.0,23962.0,0.0,0.0,4784.0,3484.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,278.0,23685.0,0.0,0.0,4837.0,5287.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,1245.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,91.0,24892.0,0.0,0.0,3817.0,5414.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,24344.0,0.0,0.0,4450.0,3283.0,3.75,0.25,0.0,4.0,376.875,0.0,0.0,66.25,23488.75,0.0,0.0,4868.125,4236.625,2.1213203435596424,0.4629100498862757,0.0,0.0,1065.9634726387203,0.0,0.0,91.62774065283317,3988.871546475985,0.0,0.0,3091.569986615677,1663.7667193535792,0.31426968052735443,1.4401645996461911,0.0,0.0,2.8284271247461903,0.0,0.0,2.150998068541611,-1.4206331767216864,0.0,0.0,0.6311974585285708,-0.5125573740184601,-3.0
6.0,1.0,0.0,4.0,0.0,0.0,0.0,195.0,19705.0,0.0,0.0,8900.0,7229.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,26.0,25133.0,0.0,0.0,3641.0,4314.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,65.0,24366.0,0.0,0.0,4369.0,2351.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,22020.0,0.0,0.0,6778.0,3544.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,271.0,25269.0,0.0,0.0,3260.0,3261.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,175.0,24922.0,0.0,0.0,3703.0,3186.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,49.0,24927.0,0.0,0.0,3824.0,3342.0,6.0,1.0,0.0,4.0,1634.0,670.0,0.0,6.0,17714.0,0.0,0.0,8776.0,5079.0,4.25,0.375,0.0,4.0,204.25,83.75,0.0,98.625,23007.0,0.0,0.0,5406.375,4038.25,2.1213203435596424,0.5175491695067657,0.0,0.0,577.7062402294093,236.88077169749343,0.0,101.1490237224265,2896.5557872361837,0.0,0.0,2379.8607964993007,1523.454322068296,-0.31426968052735443,0.6440611887195306,0.0,0.0,2.8284271247461903,2.8284271247461903,0.0,0.7771643635361296,-1.1557495556652728,0.0,0.0,0.8206226796994314,1.4697440301841538,6.0
6.0,1.0,0.0,4.0,988.0,0.0,0.0,16.0,16120.0,0.0,0.0,11676.0,9559.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,25468.0,0.0,0.0,3329.0,2496.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,161.0,23827.0,0.0,0.0,4812.0,4371.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,437.0,23383.0,0.0,0.0,4980.0,5401.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,65.0,23280.0,0.0,0.0,5455.0,4659.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,68.0,24173.0,0.0,0.0,4559.0,2794.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,243.0,23429.0,0.0,0.0,5128.0,4834.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,182.0,24664.0,0.0,0.0,3954.0,2665.0,4.25,0.375,0.0,4.0,123.5,0.0,0.0,146.875,23043.0,0.0,0.0,5486.625,4597.375,2.1213203435596424,0.5175491695067657,0.0,0.0,349.31074990615446,0.0,0.0,144.22149384094692,2894.539588357953,0.0,0.0,2591.5945415626156,2292.1163606401587,-0.31426968052735443,0.6440611887195306,0.0,0.0,2.82842712474619,0.0,0.0,1.2124983012800448,-2.444622898314804,0.0,0.0,2.4313207239350563,1.5865495983847027,-3.0
6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,26197.0,0.0,0.0,2603.0,1520.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,49.0,24895.0,0.0,0.0,3856.0,2249.0,1.0,0.0,0.0,4.0,444.0,0.0,0.0,8.0,22889.0,0.0,0.0,5459.0,3944.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,89.0,25398.0,0.0,0.0,3313.0,2804.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,25719.0,0.0,0.0,3079.0,2790.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,92.0,23457.0,0.0,0.0,5251.0,4149.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,23.0,19332.0,0.0,0.0,9445.0,1147.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,368.0,24228.0,0.0,0.0,4204.0,2589.0,4.25,0.375,0.0,4.0,55.5,0.0,0.0,78.875,24014.375,0.0,0.0,4651.25,2649.0,2.1213203435596424,0.5175491695067657,0.0,0.0,156.97770542341354,0.0,0.0,122.49599118805014,2200.873978186198,0.0,0.0,2180.5263289922855,1046.4344904757024,-0.31426968052735443,0.6440611887195306,0.0,0.0,2.8284271247461903,0.0,0.0,2.3492414665230053,-1.528808637305276,0.0,0.0,1.753325377952602,0.10995506010245372,0.0
