iter	MAE
0	8.465286148
1	8.347784895
2	8.233664952
3	8.1197906
4	8.010629774
5	7.909087535
6	7.812257717
7	7.718394635
8	7.625281788
9	7.536895385
10	7.453085202
11	7.36786577
12	7.287554801
13	7.210332716
14	7.135518447
15	7.065485318
16	6.99454795
17	6.92927979
18	6.86491168
19	6.799651011
20	6.738055504
21	6.681087345
22	6.624486241
23	6.570029023
24	6.517494298
25	6.467217591
26	6.418161834
27	6.37128749
28	6.326931382
29	6.283585307
30	6.239955844
31	6.200095267
32	6.158589377
33	6.119739045
34	6.082992772
35	6.047944824
36	6.013261947
37	5.980263435
38	5.947678251
39	5.915959594
40	5.88512944
41	5.856080191
42	5.828300031
43	5.800986253
44	5.775424976
45	5.751545343
46	5.727041065
47	5.704089264
48	5.681801152
49	5.660059499
50	5.639236049
51	5.619733284
52	5.600830822
53	5.582478224
54	5.564049375
55	5.547711736
56	5.5316325
57	5.516050043
58	5.500876597
59	5.486770186
60	5.473627914
61	5.460888266
62	5.448500717
63	5.4367018
64	5.425371812
65	5.414140664
66	5.403243257
67	5.39305288
68	5.383139654
69	5.373708647
70	5.364564216
71	5.35634177
72	5.347986869
73	5.340019591
74	5.332227958
75	5.324638383
76	5.317661547
77	5.31050272
78	5.304148387
79	5.297232404
80	5.290713245
81	5.284648655
82	5.278808176
83	5.273449161
84	5.268154341
85	5.26240681
86	5.256960762
87	5.252591614
88	5.247853845
89	5.243058783
90	5.238710505
91	5.234565857
92	5.230683486
93	5.226896381
94	5.223033208
95	5.219395289
96	5.215758776
97	5.212334248
98	5.209151579
99	5.206091592
100	5.202812813
101	5.19961531
102	5.196531917
103	5.19349909
104	5.190732738
105	5.1880361
106	5.185678883
107	5.183608205
108	5.181481041
109	5.179005175
110	5.177302487
111	5.175507494
112	5.173741152
113	5.171438889
114	5.169366317
115	5.167520919
116	5.165895538
117	5.164013313
118	5.16240576
119	5.161071082
120	5.159728618
121	5.158653735
122	5.157053365
123	5.155818451
124	5.154649936
125	5.153296745
126	5.152166706
127	5.15073671
128	5.149614372
129	5.148512741
130	5.14711073
131	5.145488464
132	5.144199238
133	5.142976225
134	5.142019113
135	5.140984769
136	5.139947203
137	5.13890943
138	5.137953357
139	5.137285025
140	5.136356845
141	5.135514311
142	5.134573362
143	5.133790681
144	5.132993747
145	5.131968288
146	5.130996691
147	5.130066573
148	5.129178416
149	5.128319378
150	5.127473793
151	5.126767562
152	5.125997813
153	5.125216106
154	5.124310407
155	5.12358097
156	5.12280943
157	5.122091825
158	5.121351876
159	5.120687455
160	5.120122467
161	5.119452136
162	5.118862343
163	5.118294694
164	5.117803407
165	5.117262973
166	5.116630191
167	5.116250652
168	5.115737759
169	5.115164732
170	5.114524899
171	5.114003876
172	5.113547801
173	5.113186995
174	5.11271547
175	5.112261079
176	5.111758346
177	5.111377691
178	5.110903878
179	5.110392887
180	5.109923583
181	5.109400751
182	5.109007862
183	5.108413694
184	5.107938163
185	5.107576975
186	5.10727673
187	5.106999212
188	5.106681049
189	5.106303793
190	5.106046945
191	5.105783287
192	5.105518209
193	5.105150826
194	5.104683829
195	5.104419779
196	5.104085151
197	5.103757721
198	5.103347113
199	5.103118754
200	5.102919168
201	5.102621348
202	5.102355701
203	5.102045263
204	5.101822196
205	5.101580628
206	5.101401515
207	5.101227002
208	5.101040635
209	5.100638395
210	5.100323584
211	5.100152668
212	5.09988902
213	5.099631604
214	5.09949993
215	5.099170969
216	5.098982568
217	5.098852418
218	5.098570356
219	5.098324596
220	5.098155194
221	5.097918366
222	5.097727746
223	5.097420208
224	5.097182398
225	5.096875424
226	5.096733671
227	5.096577079
228	5.096492045
229	5.096200697
230	5.09594188
231	5.09584466
232	5.095402643
233	5.095283694
234	5.09496612
235	5.094863081
236	5.094753611
237	5.094561755
238	5.094426503
239	5.094156485
240	5.093922448
241	5.093792593
242	5.093719932
243	5.093622189
244	5.09344572
245	5.093284844
246	5.093132644
247	5.092994123
248	5.092844005
249	5.092771265
250	5.09270775
251	5.092627814
252	5.092571555
253	5.09251362
254	5.092322799
255	5.092282024
256	5.092200741
257	5.092131932
258	5.092022264
259	5.09198116
260	5.091896804
261	5.091837317
262	5.091764966
263	5.0916205
264	5.091578438
265	5.091482413
266	5.091433217
267	5.091391956
268	5.091229697
269	5.091102041
270	5.091052905
271	5.091020307
272	5.090985433
273	5.090922756
274	5.090867004
275	5.090788413
276	5.090705878
277	5.090524885
278	5.090496311
279	5.090402
280	5.090339252
281	5.090296428
282	5.090180708
283	5.090117591
284	5.09006522
285	5.090012949
286	5.089914312
287	5.08986005
288	5.089795861
289	5.089723765
290	5.089683349
291	5.089556537
292	5.089511165
293	5.089468604
294	5.089382306
295	5.089257524
296	5.08920388
297	5.089065672
298	5.088958353
299	5.088930812
