week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,audio_amp_mean_sum_10_17_t-7,audio_amp_std_sum_10_17_t-7,audio_convo_duration_sum_10_17_t-7,audio_convo_num_sum_10_17_t-7,audio_voice_sum_10_17_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,audio_amp_mean_sum_10_17_t-6,audio_amp_std_sum_10_17_t-6,audio_convo_duration_sum_10_17_t-6,audio_convo_num_sum_10_17_t-6,audio_voice_sum_10_17_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,audio_amp_mean_sum_10_17_t-5,audio_amp_std_sum_10_17_t-5,audio_convo_duration_sum_10_17_t-5,audio_convo_num_sum_10_17_t-5,audio_voice_sum_10_17_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,audio_amp_mean_sum_10_17_t-4,audio_amp_std_sum_10_17_t-4,audio_convo_duration_sum_10_17_t-4,audio_convo_num_sum_10_17_t-4,audio_voice_sum_10_17_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,audio_amp_mean_sum_10_17_t-3,audio_amp_std_sum_10_17_t-3,audio_convo_duration_sum_10_17_t-3,audio_convo_num_sum_10_17_t-3,audio_voice_sum_10_17_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,audio_amp_mean_sum_10_17_t-2,audio_amp_std_sum_10_17_t-2,audio_convo_duration_sum_10_17_t-2,audio_convo_num_sum_10_17_t-2,audio_voice_sum_10_17_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,audio_amp_mean_sum_10_17_t-1,audio_amp_std_sum_10_17_t-1,audio_convo_duration_sum_10_17_t-1,audio_convo_num_sum_10_17_t-1,audio_voice_sum_10_17_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,audio_amp_mean_sum_10_17_t-0,audio_amp_std_sum_10_17_t-0,audio_convo_duration_sum_10_17_t-0,audio_convo_num_sum_10_17_t-0,audio_voice_sum_10_17_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,audio_amp_mean_sum_10_17_mean,audio_amp_std_sum_10_17_mean,audio_convo_duration_sum_10_17_mean,audio_convo_num_sum_10_17_mean,audio_voice_sum_10_17_mean,week_std,is_weekend_std,is_holiday_std,season_std,audio_amp_mean_sum_10_17_std,audio_amp_std_sum_10_17_std,audio_convo_duration_sum_10_17_std,audio_convo_num_sum_10_17_std,audio_voice_sum_10_17_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,audio_amp_mean_sum_10_17_skew,audio_amp_std_sum_10_17_skew,audio_convo_duration_sum_10_17_skew,audio_convo_num_sum_10_17_skew,audio_voice_sum_10_17_skew,target
1.0,0.0,0.0,3.0,7380.9530645,8024.784199209999,170.0,1.0,0.165904744,2.0,0.0,0.0,3.0,2964.4966347,2921.52638149,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2871.8703595,2681.2928362,0.0,0.0,0.0,4.0,0.0,0.0,3.0,25585.18848,20538.093661,130.0,2.0,0.226376635,5.0,0.0,0.0,3.0,6948.225560299999,5376.923414979001,0.0,0.0,0.0,6.0,1.0,0.0,3.0,11314.4941313,18839.31677544,190.0,2.0,0.170924701,7.0,1.0,0.0,3.0,3525.5487350000003,6181.97350652,0.0,0.0,0.059322034,1.0,0.0,1.0,3.0,3530.6716739000003,6735.09367799,0.0,0.0,0.037037037,3.625,0.25,0.125,3.0,8015.1810798999995,8912.375556603623,61.25,0.625,0.082445643875,2.2638462845343543,0.4629100498862757,0.3535533905932738,0.0,7684.510837145736,6906.529427289105,86.09587678861283,0.9161253813129043,0.0914163088321757,0.22624995586066124,1.4401645996461911,2.8284271247461903,0.0,2.104134881274246,1.166202301229504,0.7749367961999875,0.9986554631966833,0.6154565951788515,0.0
6.0,1.0,0.0,4.0,43906.6436166,21394.1055758,900.0,3.0,0.73292852,7.0,1.0,0.0,4.0,25136.5467867,10433.8753431,486.0,2.0,0.993108298,1.0,0.0,0.0,4.0,32151.350088,31964.3848791,929.0,2.0,0.860264045,2.0,0.0,0.0,4.0,68631.9674523,47433.1682523,5102.0,8.0,2.112581879,3.0,0.0,0.0,4.0,45511.5307186,49418.2906785,2662.0,7.0,1.322812567,4.0,0.0,0.0,4.0,55058.740903,40239.854361,320.0,2.0,0.398788007,5.0,0.0,0.0,4.0,58186.0045674,46282.934439,2383.0,4.0,1.570462787,6.0,1.0,0.0,4.0,42603.07209,39563.02812072,1958.0,5.0,1.0268083300000002,4.25,0.375,0.0,4.0,46398.232027825,35841.20520619,1842.5,4.125,1.127219304125,2.1213203435596424,0.5175491695067657,0.0,0.0,14064.775563816387,13785.196413446869,1580.3384809229046,2.356601669474803,0.5333280318230508,-0.31426968052735443,0.6440611887195306,0.0,0.0,0.048223654430347845,-1.0280915357002627,1.3375382262930864,0.7627201813591591,0.7295513283715941,-6.0
5.0,0.0,0.0,1.0,60572.397149,45998.315739,2809.0,9.0,0.953027843,6.0,1.0,0.0,1.0,4172.8747328,5967.626886180001,0.0,0.0,0.0,7.0,1.0,0.0,1.0,32847.9224617,26781.9340343,1471.0,2.0,0.517145713,1.0,0.0,0.0,1.0,61311.8027952,52454.685953,1901.0,11.0,1.0828885220000002,2.0,0.0,0.0,1.0,76522.979929,36573.59525499999,321.0,2.0,0.805786129,3.0,0.0,0.0,1.0,87353.929087,64551.36024,1379.0,5.0,1.984510913,4.0,0.0,0.0,1.0,55075.079689,35887.8480179,170.0,1.0,0.436903152,5.0,0.0,0.0,1.0,85976.35076470001,63094.2019135,4511.0,8.0,1.5746248189999998,4.125,0.25,0.0,1.0,57979.16707605,41413.69600486,1570.25,4.75,0.919360886375,2.03100960115899,0.4629100498862757,0.0,0.0,28141.36130074684,19540.404606965378,1527.1516670867088,4.131758532565592,0.6374565899237224,-0.2238027108715141,1.4401645996461911,0.0,0.0,-1.0080911887175639,-0.6109181346344462,1.0051035144634919,0.4151939562844925,0.3958506718639882,5.0
3.0,0.0,0.0,2.0,59486.219492,42783.6606274,761.0,3.0,0.644265343,4.0,0.0,0.0,2.0,48219.9398316,26636.10395711,1153.0,4.0,0.604814513,5.0,0.0,0.0,2.0,35056.045696,28240.10925201,540.0,4.0,0.892194759,6.0,1.0,0.0,2.0,68921.46603899999,36577.84676290001,900.0,3.0,0.4478530209999999,7.0,1.0,0.0,2.0,27914.132044,31871.202754,100.0,1.0,0.168107391,1.0,0.0,0.0,2.0,35745.21698,22671.7452004,1020.0,5.0,0.582220096,2.0,0.0,0.0,2.0,21613.9107619,20009.9231736,220.0,2.0,0.115634439,3.0,0.0,0.0,2.0,17206.3747801,23942.022010710003,90.0,1.0,0.402270645,3.875,0.25,0.0,2.0,39270.413203075004,29091.576717266253,598.0,2.875,0.48217002587499996,2.03100960115899,0.4629100498862757,0.0,0.0,18227.470158724725,7636.441268124409,423.6234851172172,1.4577379737113252,0.2563457774514953,0.2238027108715141,1.4401645996461911,0.0,0.0,0.5415698085555953,0.7880239255879283,-0.07724088273110302,-0.08646987486176916,-0.05351574599856208,6.0
3.0,0.0,0.0,2.0,23326.040986,21149.544050268,320.0,2.0,0.581662423,4.0,0.0,0.0,2.0,30765.977201300004,17698.19592592,310.0,2.0,0.6486128210000001,5.0,0.0,1.0,2.0,44227.7540434,43374.88230718,390.0,3.0,0.499097235,6.0,1.0,1.0,2.0,4510.3430106000005,4333.57796371,0.0,0.0,0.0,7.0,1.0,1.0,2.0,7270.3891773,6264.927051650001,0.0,0.0,0.002816901,1.0,0.0,1.0,2.0,30027.2556975,39895.90325687,340.0,2.0,0.579130832,2.0,0.0,1.0,2.0,11189.8898762,8528.031318039999,0.0,0.0,0.008368201,3.0,0.0,1.0,2.0,21230.3636413,26003.9493291,759.0,2.0,0.519256163,3.875,0.25,0.75,2.0,21568.5017042,20906.12640034225,264.875,1.375,0.35486807200000003,2.03100960115899,0.4629100498862757,0.4629100498862757,0.0,13500.907145243207,14851.771436791867,262.1370620223594,1.1877349391654208,0.29417547552103557,0.2238027108715141,1.4401645996461911,-1.4401645996461911,0.0,0.31102323440105056,0.5060820651688303,0.7141710588044249,-0.28775119820831857,-0.5551000000189592,0.0
7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.375,0.375,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.2638462845343543,0.5175491695067657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22624995586066124,0.6440611887195306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.875,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.03100960115899,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238027108715141,1.4401645996461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.125,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.03100960115899,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2238027108715141,1.4401645996461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.125,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.03100960115899,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2238027108715141,1.4401645996461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.75,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1213203435596424,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31426968052735443,1.4401645996461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0
