week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,audio_amp_mean_sum_10_17_t-7,audio_amp_std_sum_10_17_t-7,audio_convo_duration_sum_10_17_t-7,audio_convo_num_sum_10_17_t-7,audio_voice_sum_10_17_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,audio_amp_mean_sum_10_17_t-6,audio_amp_std_sum_10_17_t-6,audio_convo_duration_sum_10_17_t-6,audio_convo_num_sum_10_17_t-6,audio_voice_sum_10_17_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,audio_amp_mean_sum_10_17_t-5,audio_amp_std_sum_10_17_t-5,audio_convo_duration_sum_10_17_t-5,audio_convo_num_sum_10_17_t-5,audio_voice_sum_10_17_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,audio_amp_mean_sum_10_17_t-4,audio_amp_std_sum_10_17_t-4,audio_convo_duration_sum_10_17_t-4,audio_convo_num_sum_10_17_t-4,audio_voice_sum_10_17_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,audio_amp_mean_sum_10_17_t-3,audio_amp_std_sum_10_17_t-3,audio_convo_duration_sum_10_17_t-3,audio_convo_num_sum_10_17_t-3,audio_voice_sum_10_17_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,audio_amp_mean_sum_10_17_t-2,audio_amp_std_sum_10_17_t-2,audio_convo_duration_sum_10_17_t-2,audio_convo_num_sum_10_17_t-2,audio_voice_sum_10_17_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,audio_amp_mean_sum_10_17_t-1,audio_amp_std_sum_10_17_t-1,audio_convo_duration_sum_10_17_t-1,audio_convo_num_sum_10_17_t-1,audio_voice_sum_10_17_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,audio_amp_mean_sum_10_17_t-0,audio_amp_std_sum_10_17_t-0,audio_convo_duration_sum_10_17_t-0,audio_convo_num_sum_10_17_t-0,audio_voice_sum_10_17_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,audio_amp_mean_sum_10_17_mean,audio_amp_std_sum_10_17_mean,audio_convo_duration_sum_10_17_mean,audio_convo_num_sum_10_17_mean,audio_voice_sum_10_17_mean,week_std,is_weekend_std,is_holiday_std,season_std,audio_amp_mean_sum_10_17_std,audio_amp_std_sum_10_17_std,audio_convo_duration_sum_10_17_std,audio_convo_num_sum_10_17_std,audio_voice_sum_10_17_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,audio_amp_mean_sum_10_17_skew,audio_amp_std_sum_10_17_skew,audio_convo_duration_sum_10_17_skew,audio_convo_num_sum_10_17_skew,audio_voice_sum_10_17_skew,target
4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,33008.761431,28691.478527,0.0,0.0,0.0,3.0,0.0,0.0,3.0,69944.885627,40580.860719,311.0,2.0,0.428782068,4.0,0.0,0.0,3.0,85293.20405199999,53972.361714888,1562.0,5.0,0.6687629970000001,4.0,0.25,0.0,3.0,23530.856388749995,15405.587620111,234.125,0.875,0.137193133125,2.0,0.4629100498862757,0.0,0.0,35510.93673571381,22310.68285589903,547.4680519054448,1.807721533549109,0.2620039153964653,0.0,1.4401645996461911,0.0,0.0,1.1539612671927184,0.984221120515718,2.6290589672543194,2.1794787732861187,1.689214434400676,0.0
4.0,0.0,0.0,3.0,117249.921294,77060.04405099999,310.0,2.0,0.478986753,5.0,0.0,0.0,3.0,180377.80307,97689.3049,1087.0,5.0,1.005581942,6.0,1.0,0.0,3.0,193463.269554,134324.443362,2665.0,11.0,1.971314383,7.0,1.0,0.0,3.0,228483.531667,116420.270869,310.0,2.0,0.182608478,1.0,0.0,0.0,3.0,49718.71521,32616.866449,769.0,1.0,0.460842598,2.0,0.0,0.0,3.0,70113.294298,40401.311228,220.0,2.0,0.2346684359999999,3.0,0.0,0.0,3.0,84293.17068400001,57763.85091000001,304.0,3.0,0.508895935,4.0,0.0,0.0,3.0,46562.884694,19767.995062238,0.0,0.0,0.021097046,4.0,0.25,0.0,3.0,121282.82380887501,72005.51085390474,708.125,3.25,0.607999446375,2.0,0.4629100498862757,0.0,0.0,70611.14391951817,41444.281898682675,861.6133434269856,3.453776401067595,0.6244549993100492,0.0,1.4401645996461911,0.0,0.0,0.45773938450618534,0.2905951480294105,2.050131991945512,1.9383451622327799,1.7672737128412728,13.0
7.0,1.0,0.0,3.0,228483.531667,116420.270869,310.0,2.0,0.182608478,1.0,0.0,0.0,3.0,49718.71521,32616.866449,769.0,1.0,0.460842598,2.0,0.0,0.0,3.0,70113.294298,40401.311228,220.0,2.0,0.2346684359999999,3.0,0.0,0.0,3.0,84293.17068400001,57763.85091000001,304.0,3.0,0.508895935,4.0,0.0,0.0,3.0,46562.884694,19767.995062238,0.0,0.0,0.021097046,5.0,0.0,0.0,3.0,79803.42376500001,67357.583697154,620.0,4.0,0.730370566,6.0,1.0,0.0,3.0,88604.323141,57756.885122,1578.0,3.0,0.996961269,7.0,1.0,0.0,3.0,74005.429567,59099.451765353,150.0,1.0,0.48007527,4.375,0.375,0.0,3.0,90198.09662825,56398.02688784312,493.875,2.0,0.45193994974999996,2.2638462845343543,0.5175491695067657,0.0,0.0,57911.91935526973,29024.59316949683,503.4113448690416,1.3093073414159542,0.312606243476533,-0.22624995586066124,0.6440611887195306,0.0,0.0,2.433434775759639,1.1754463204776642,1.6457826931546213,0.0,0.4609091930170834,-11.0
4.0,0.0,0.0,3.0,148301.560022,137992.067415,60.0,1.0,0.264192177,5.0,0.0,0.0,3.0,39629.731087,30409.3435988,340.0,4.0,0.286567354,6.0,1.0,0.0,3.0,80639.092185,53908.8278179,560.0,4.0,0.940176613,7.0,1.0,0.0,3.0,131244.157152,98346.328878,1970.0,9.0,2.196748823,1.0,0.0,0.0,3.0,75337.145332,68324.56911099999,150.0,1.0,0.1972476759999999,2.0,0.0,0.0,3.0,59202.270513,48469.20469025,149.0,1.0,0.202046549,3.0,0.0,0.0,3.0,71344.960053,73184.562985,450.0,4.0,0.595958588,4.0,0.0,0.0,3.0,83241.247714,40226.4757245,1941.0,7.0,0.7041484689999999,4.0,0.25,0.0,3.0,86117.52050725001,68857.67252755625,702.5,3.875,0.6733857811249999,2.0,0.4629100498862757,0.0,0.0,36177.23140719983,35061.84046344096,791.051018762832,2.948970764763288,0.6723827233520456,0.0,1.4401645996461911,0.0,0.0,0.8356465510604353,1.1667938705306746,1.2567120584396112,0.6970030028779937,2.0143169636065346,-3.0
5.0,0.0,1.0,4.0,78394.26791699999,34368.8975601,160.0,1.0,0.116967883,6.0,1.0,1.0,4.0,152674.87099999998,136311.29119000002,2242.0,9.0,0.913748497,7.0,1.0,1.0,4.0,117346.20815099998,118015.453383,60.0,1.0,0.270525087,1.0,0.0,1.0,4.0,144424.99937099998,91796.256096,1150.0,4.0,0.469563504,2.0,0.0,1.0,4.0,46542.365287,33759.2171711,160.0,2.0,0.104183609,3.0,0.0,1.0,4.0,129987.210219,94106.834798,590.0,4.0,0.522505221,4.0,0.0,1.0,4.0,137733.40165,85433.46590459999,580.0,4.0,0.527957833,5.0,0.0,0.0,4.0,209450.38192,130085.149845,1209.0,6.0,0.889160623,4.125,0.25,0.875,4.0,127069.213189375,90484.57074347501,768.875,3.875,0.476826532125,2.03100960115899,0.4629100498862757,0.3535533905932738,0.0,49010.39243560878,39339.789310830514,738.791955540549,2.6958963523950885,0.3108962141427068,-0.2238027108715141,1.4401645996461911,-2.8284271247461903,0.0,-0.0907335188708305,-0.5634708659588867,1.1890812050115327,0.8758420400998139,0.29547215802944327,1.0
3.0,0.0,0.0,4.0,58493.617397,48454.7059414,541.0,4.0,0.503641178,4.0,0.0,0.0,4.0,89285.28794899999,74831.98234,1351.0,6.0,1.1191672440000002,5.0,0.0,0.0,4.0,66698.309353,45042.724084,2400.0,5.0,0.672140344,6.0,1.0,0.0,4.0,189424.767484,102262.2316188,1498.0,3.0,0.463849213,7.0,1.0,0.0,4.0,95081.003906,55244.1308265,1001.0,4.0,0.977253635,1.0,0.0,0.0,4.0,45501.49279,26352.8541098,130.0,1.0,0.1102204879999999,2.0,0.0,0.0,4.0,93888.723106,74679.811676,310.0,2.0,0.5192880900000001,3.0,0.0,0.0,4.0,55065.525948,60508.007004,0.0,0.0,0.09258458,3.875,0.25,0.0,4.0,86679.84099162501,60922.0559500625,903.875,3.125,0.5572680965000001,2.03100960115899,0.4629100498862757,0.0,0.0,45630.03690688761,23073.794665849495,819.4917305431285,2.03100960115899,0.3653065029346434,0.2238027108715141,1.4401645996461911,0.0,0.0,1.9122972592323113,0.44205865435971187,0.7578928742981116,-0.2238027108715141,0.24341244468363354,-5.0
4.0,0.0,0.0,4.0,64895.879961,57162.334112,0.0,0.0,0.2179632979999999,5.0,0.0,0.0,4.0,36097.35895,35590.631154188006,60.0,1.0,0.091106822,6.0,1.0,0.0,4.0,159669.264861,42852.90800425,0.0,0.0,0.062751338,7.0,1.0,0.0,4.0,262564.21735,96445.94555139,0.0,0.0,0.038846548,1.0,0.0,0.0,4.0,202061.981025,131705.790643,290.0,3.0,0.30297211,2.0,0.0,0.0,4.0,124640.03214,81652.947686,94.0,1.0,0.202799393,3.0,0.0,0.0,4.0,131336.09973800002,129406.382702,400.0,3.0,0.477968446,4.0,0.0,0.0,4.0,101221.264998,100734.790371,209.0,2.0,0.192493536,4.0,0.25,0.0,4.0,135310.76237787498,84443.9662779785,131.625,1.25,0.19836268637499999,2.0,0.4629100498862757,0.0,0.0,73032.10153319739,36903.88889413188,151.94730054481764,1.2817398889233114,0.14387518611008884,0.0,1.4401645996461911,0.0,0.0,0.49189093492659686,-0.02406861606841959,0.8960598776188783,0.4748979550642137,0.9737223698225452,9.0
2.0,0.0,0.0,1.0,118953.838701,75310.756093,2161.0,7.0,1.603258757,3.0,0.0,0.0,1.0,67267.38847,41659.544885,60.0,1.0,0.161948721,4.0,0.0,0.0,1.0,40824.581576,25837.901047067004,2100.0,3.0,0.8080635780000001,5.0,0.0,0.0,1.0,298933.470932,161167.641232,1346.0,5.0,0.872395476,6.0,1.0,0.0,1.0,105984.16156,78266.310023,4961.0,9.0,1.941731432,7.0,1.0,0.0,1.0,193997.040273,114647.85215,400.0,5.0,0.2196969339999999,1.0,0.0,0.0,1.0,94942.019702,33159.41298304,1958.0,5.0,1.439333579,2.0,0.0,0.0,1.0,58347.794513,33015.0020553,940.0,3.0,0.508704856,3.75,0.25,0.0,1.0,122406.28696587501,70383.05255855087,1740.75,4.75,0.944391666625,2.1213203435596424,0.4629100498862757,0.0,0.0,85458.70970683116,47627.90747295622,1518.5725204941646,2.49284690951645,0.657348696531419,0.31426968052735443,1.4401645996461911,0.0,0.0,1.4860272298636577,1.0925912850317152,1.4028633508063433,0.30431900441183773,0.30449292520491544,2.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.75,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1213203435596424,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31426968052735443,1.4401645996461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.875,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.03100960115899,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238027108715141,1.4401645996461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
