week_t-7,is_weekend_t-7,is_holiday_t-7,season_t-7,audio_amp_mean_hr_4_t-7,audio_amp_std_hr_4_t-7,audio_convo_duration_hr_4_t-7,audio_convo_num_hr_4_t-7,audio_voice_hr_4_t-7,week_t-6,is_weekend_t-6,is_holiday_t-6,season_t-6,audio_amp_mean_hr_4_t-6,audio_amp_std_hr_4_t-6,audio_convo_duration_hr_4_t-6,audio_convo_num_hr_4_t-6,audio_voice_hr_4_t-6,week_t-5,is_weekend_t-5,is_holiday_t-5,season_t-5,audio_amp_mean_hr_4_t-5,audio_amp_std_hr_4_t-5,audio_convo_duration_hr_4_t-5,audio_convo_num_hr_4_t-5,audio_voice_hr_4_t-5,week_t-4,is_weekend_t-4,is_holiday_t-4,season_t-4,audio_amp_mean_hr_4_t-4,audio_amp_std_hr_4_t-4,audio_convo_duration_hr_4_t-4,audio_convo_num_hr_4_t-4,audio_voice_hr_4_t-4,week_t-3,is_weekend_t-3,is_holiday_t-3,season_t-3,audio_amp_mean_hr_4_t-3,audio_amp_std_hr_4_t-3,audio_convo_duration_hr_4_t-3,audio_convo_num_hr_4_t-3,audio_voice_hr_4_t-3,week_t-2,is_weekend_t-2,is_holiday_t-2,season_t-2,audio_amp_mean_hr_4_t-2,audio_amp_std_hr_4_t-2,audio_convo_duration_hr_4_t-2,audio_convo_num_hr_4_t-2,audio_voice_hr_4_t-2,week_t-1,is_weekend_t-1,is_holiday_t-1,season_t-1,audio_amp_mean_hr_4_t-1,audio_amp_std_hr_4_t-1,audio_convo_duration_hr_4_t-1,audio_convo_num_hr_4_t-1,audio_voice_hr_4_t-1,week_t-0,is_weekend_t-0,is_holiday_t-0,season_t-0,audio_amp_mean_hr_4_t-0,audio_amp_std_hr_4_t-0,audio_convo_duration_hr_4_t-0,audio_convo_num_hr_4_t-0,audio_voice_hr_4_t-0,week_mean,is_weekend_mean,is_holiday_mean,season_mean,audio_amp_mean_hr_4_mean,audio_amp_std_hr_4_mean,audio_convo_duration_hr_4_mean,audio_convo_num_hr_4_mean,audio_voice_hr_4_mean,week_std,is_weekend_std,is_holiday_std,season_std,audio_amp_mean_hr_4_std,audio_amp_std_hr_4_std,audio_convo_duration_hr_4_std,audio_convo_num_hr_4_std,audio_voice_hr_4_std,week_skew,is_weekend_skew,is_holiday_skew,season_skew,audio_amp_mean_hr_4_skew,audio_amp_std_hr_4_skew,audio_convo_duration_hr_4_skew,audio_convo_num_hr_4_skew,audio_voice_hr_4_skew,target
2.0,0.0,0.0,3.0,,,0.0,0.0,0.0,3.0,0.0,0.0,3.0,45.19263456,85.88121616,0.0,0.0,0.0,4.0,0.0,0.0,3.0,24.58146067,1.185869093,0.0,0.0,0.0,5.0,0.0,0.0,3.0,51.56410256,4.262841398,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,0.0,0.0,0.0,3.0,0.0,0.0,4.0,37.53254438,2.767169111,0.0,0.0,0.0,4.0,0.0,0.0,4.0,34.01183432,2.832583377,0.0,0.0,0.0,3.25,0.0,0.0,3.5,38.576515298,19.3859358278,0.0,0.0,0.0,1.0350983390135313,0.0,0.0,0.5345224838248488,10.371092019723879,37.187933544664425,0.0,0.0,0.0,0.38643671323171835,0.0,0.0,0.0,-0.1333551867877659,2.2312732908157837,0.0,0.0,0.0,-3.0
5.0,0.0,0.0,3.0,51.56410256,4.262841398,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,0.0,0.0,0.0,3.0,0.0,0.0,4.0,37.53254438,2.767169111,0.0,0.0,0.0,4.0,0.0,0.0,4.0,34.01183432,2.832583377,0.0,0.0,0.0,5.0,0.0,0.0,4.0,,,0.0,0.0,0.0,6.0,1.0,0.0,4.0,31.67741935,6.167746997,0.0,0.0,0.0,1.0,0.0,0.0,4.0,29.31441048,21.86694205,0.0,0.0,0.0,3.625,0.125,0.0,3.875,36.820062218,7.5794565866,0.0,0.0,0.0,1.685018016012207,0.3535533905932738,0.0,0.3535533905932738,8.782967665384106,8.105800656895683,0.0,0.0,0.0,-0.16796192398840085,2.8284271247461903,0.0,-2.8284271247461903,1.6140532155114105,2.080140388889786,0.0,0.0,0.0,1.0
1.0,0.0,0.0,4.0,29.31441048,21.86694205,0.0,0.0,0.0,2.0,0.0,0.0,4.0,48.59888579,12.09390366,0.0,0.0,0.0,3.0,0.0,0.0,4.0,51.09887006,49.4799948,0.0,0.0,0.0,4.0,0.0,0.0,4.0,35.11516854,7.89863416,0.0,0.0,0.0,5.0,0.0,0.0,4.0,,,0.0,0.0,0.0,6.0,1.0,0.0,4.0,81.23529412,73.77971291,0.0,0.0,0.005602241,7.0,1.0,0.0,4.0,,,0.0,0.0,0.0,6.0,1.0,0.0,4.0,,,0.0,0.0,0.0,4.25,0.375,0.0,4.0,49.072525798,33.023837516,0.0,0.0,0.000700280125,2.1213203435596424,0.5175491695067657,0.0,0.0,20.14922464145207,27.953804674065122,0.0,0.0,0.0019806913004706524,-0.31426968052735443,0.6440611887195306,0.0,0.0,1.163682088337634,0.8724035804809998,0.0,0.0,2.8284271247461903,4.0
3.0,0.0,0.0,4.0,59.78089888,35.25090285,0.0,0.0,0.0,2.0,0.0,1.0,1.0,,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,26.47058824,9.824359649,0.0,0.0,0.0,4.0,0.0,1.0,1.0,30.46089385,14.7474979,0.0,0.0,0.0,5.0,0.0,1.0,1.0,43.65982405,5.346234893,0.0,0.0,0.0,6.0,1.0,1.0,1.0,66.91420912,25.16003761,0.0,0.0,0.0,7.0,1.0,0.0,1.0,27.49792531,6.519122514,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.40960452,6.116941221,0.0,0.0,0.0,3.875,0.25,0.625,1.375,40.884849138571425,14.70929951957143,0.0,0.0,0.0,2.03100960115899,0.4629100498862757,0.5175491695067657,1.0606601717798212,16.470724098211132,11.428138448509072,0.0,0.0,0.0,0.2238027108715141,1.4401645996461911,-0.6440611887195306,2.8284271247461903,0.8891400560862848,1.2018778848966045,0.0,0.0,0.0,-10.0
4.0,0.0,1.0,1.0,30.46089385,14.7474979,0.0,0.0,0.0,5.0,0.0,1.0,1.0,43.65982405,5.346234893,0.0,0.0,0.0,6.0,1.0,1.0,1.0,66.91420912,25.16003761,0.0,0.0,0.0,7.0,1.0,0.0,1.0,27.49792531,6.519122514,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.40960452,6.116941221,0.0,0.0,0.0,2.0,0.0,0.0,1.0,37.84482759,1.551436755,0.0,0.0,0.0,3.0,0.0,0.0,1.0,32.66666667,3.764430923,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.60117302,3.080427062,0.0,0.0,0.0,4.0,0.25,0.375,1.0,36.256890516249996,8.28576610975,0.0,0.0,0.0,2.0,0.4629100498862757,0.5175491695067657,0.0,14.249350942497278,7.890771368152732,0.0,0.0,0.0,0.0,1.4401645996461911,0.6440611887195306,0.0,1.5521386373103025,1.742504805218589,0.0,0.0,0.0,10.0
7.0,1.0,0.0,1.0,27.49792531,6.519122514,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.40960452,6.116941221,0.0,0.0,0.0,2.0,0.0,0.0,1.0,37.84482759,1.551436755,0.0,0.0,0.0,3.0,0.0,0.0,1.0,32.66666667,3.764430923,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.60117302,3.080427062,0.0,0.0,0.0,5.0,0.0,0.0,1.0,29.85960591,15.35916452,0.0,0.0,0.0,6.0,1.0,0.0,1.0,30.82267442,22.1775462,0.0,0.0,0.0,7.0,1.0,0.0,1.0,26.16332378,8.367917061,0.0,0.0,0.0,4.375,0.375,0.0,1.0,29.483225152499998,8.367123282,0.0,0.0,0.0,2.2638462845343543,0.5175491695067657,0.0,0.0,5.322667623847847,7.006959451988336,0.0,0.0,0.0,-0.22624995586066124,0.6440611887195306,0.0,0.0,-0.48374244353189766,1.3267507545744288,0.0,0.0,0.0,-1.0
3.0,0.0,0.0,1.0,32.66666667,3.764430923,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.60117302,3.080427062,0.0,0.0,0.0,5.0,0.0,0.0,1.0,29.85960591,15.35916452,0.0,0.0,0.0,6.0,1.0,0.0,1.0,30.82267442,22.1775462,0.0,0.0,0.0,7.0,1.0,0.0,1.0,26.16332378,8.367917061,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.50429799,17.70736686,0.0,0.0,0.0,2.0,0.0,0.0,1.0,49.10644258,32.45837477,0.0,0.0,0.0,3.0,0.0,0.0,1.0,37.00840336,2.699193152,0.0,0.0,0.0,3.875,0.25,0.0,1.0,31.966573466249997,13.2018025685,0.0,0.0,0.0,2.03100960115899,0.4629100498862757,0.0,0.0,8.570315833524738,10.700543018521829,0.0,0.0,0.0,0.2238027108715141,1.4401645996461911,0.0,0.0,0.9270199945967906,0.7487712508453264,0.0,0.0,0.0,-7.0
7.0,1.0,0.0,1.0,26.21348315,2.844161811,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.24858757,19.21467515,0.0,0.0,0.0,2.0,0.0,0.0,1.0,37.15168539,6.764873125,0.0,0.0,0.0,3.0,0.0,0.0,1.0,49.51129944,6.284330527,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.56657224,19.32931294,0.0,0.0,0.0,5.0,0.0,0.0,1.0,68.79831933,50.30382422,0.0,0.0,0.008403361,6.0,1.0,0.0,1.0,26.14366197,10.49422017,0.0,0.0,0.0,7.0,1.0,0.0,1.0,348.9092971,590.52132,1285.206,2.0,0.16553288,4.375,0.375,0.0,1.0,78.19286327374999,88.21958974287499,160.65075,0.25,0.021742030125,2.2638462845343543,0.5175491695067657,0.0,0.0,110.38614500309149,203.51575449802252,454.388938910819,0.7071067811865476,0.05817464328031029,-0.22624995586066124,0.6440611887195306,0.0,0.0,2.7295769025316448,2.7984276192009863,2.82842712474619,2.8284271247461903,2.8143368121042287,-9.0
3.0,0.0,0.0,1.0,49.51129944,6.284330527,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.56657224,19.32931294,0.0,0.0,0.0,5.0,0.0,0.0,1.0,68.79831933,50.30382422,0.0,0.0,0.008403361,6.0,1.0,0.0,1.0,26.14366197,10.49422017,0.0,0.0,0.0,7.0,1.0,0.0,1.0,348.9092971,590.52132,1285.206,2.0,0.16553288,1.0,0.0,0.0,1.0,34.70621469,10.03207375,0.0,0.0,0.0,2.0,0.0,0.0,1.0,30.91501416,3.397820675,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,,0.0,0.0,0.0,3.875,0.25,0.0,1.0,86.07862556142858,98.62327175457143,160.65075,0.25,0.021742030125,2.03100960115899,0.4629100498862757,0.0,0.0,116.75998414442611,217.4839026532052,454.388938910819,0.7071067811865476,0.05817464328031029,0.2238027108715141,1.4401645996461911,0.0,0.0,2.5662508107452435,2.617122597349068,2.82842712474619,2.8284271247461903,2.814336812104229,7.0
6.0,1.0,0.0,1.0,26.14366197,10.49422017,0.0,0.0,0.0,7.0,1.0,0.0,1.0,348.9092971,590.52132,1285.206,2.0,0.16553288,1.0,0.0,0.0,1.0,34.70621469,10.03207375,0.0,0.0,0.0,2.0,0.0,0.0,1.0,30.91501416,3.397820675,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.15449438,7.098128969,0.0,0.0,0.0,5.0,0.0,0.0,1.0,26.26780627,3.108130231,0.0,0.0,0.0,6.0,1.0,0.0,1.0,65.89383562,17.70145386,0.0,0.0,0.0,4.25,0.375,0.0,1.0,82.28433202714287,91.76473537928571,160.65075,0.25,0.02069161,2.1213203435596424,0.5175491695067657,0.0,0.0,118.37847117523435,219.98703161895799,454.388938910819,0.7071067811865476,0.058524710978669514,-0.31426968052735443,0.6440611887195306,0.0,0.0,2.5731322031630968,2.6429304484718568,2.82842712474619,2.8284271247461903,2.8284271247461903,0.0
